240849_at,1556314_a_at,233846_at,1554154_at,233443_at,242306_at,235775_at,224370_s_at,238023_at,230291_s_at,1555548_at,223168_at,224066_s_at,232421_at,202063_s_at,1560303_at,244630_at,1553600_at,228878_s_at,237643_at,204059_s_at,1558154_at,244268_x_at,1567237_at,244070_at,235072_s_at,242366_at,1555979_at,238821_at,228933_at,221948_s_at,1569362_at,236933_at,215137_at,217593_at,226573_at,1557322_at,217462_at,208138_at,224133_at,224810_s_at,201181_at,221954_at,211171_s_at,1566690_at,1563946_at,217413_s_at,239843_at,212848_s_at,233447_at,206827_s_at,207289_at,236040_at,219355_at,237707_at,219495_s_at,239657_x_at,209159_s_at,244626_at,209811_at,202056_at,237696_at,51158_at,227196_at,1552734_at,225366_at,1567590_at,208819_at,241458_at,226607_at,201489_at,232189_at,229562_at,1561928_s_at,243283_at,235889_at,230300_at,1566577_at,208878_s_at,219461_at,1555962_at,237851_at,234373_x_at,228405_at,225363_at,234271_at,242180_at,205486_at,237464_at,242767_at,1553235_at,221676_s_at,236849_at,238245_at,204633_s_at,218979_at,232076_at,241361_at,232674_at,233835_at,236195_x_at,1553640_at,242980_at,1563327_a_at,231541_s_at,204689_at,211551_at,216338_s_at,212864_at,207004_at,217142_at,220778_x_at,212342_at,228949_at,212799_at,228757_at,234110_at,207084_at,225915_at,234972_at,244494_at,233871_at,227728_at,233439_at,215372_x_at,215507_x_at,236887_at,230978_at,1556228_a_at,227618_at,230100_x_at,219842_at,210310_s_at,233812_at,239135_at,212839_s_at,211445_x_at,226115_at,225024_at,227738_s_at,220615_s_at,238035_at,230855_at,244779_at,223888_s_at,204108_at,201056_at,1564876_s_at,241556_at,224975_at,235934_at,241817_at,1555687_a_at,1555888_at,209475_at,201773_at,208901_s_at,230514_s_at,211500_at,213345_at,1561631_at,204055_s_at,228415_at,238476_at,235825_at,222020_s_at,227476_at,210341_at,233381_at,226512_at,242847_at,229482_at,213222_at,206342_x_at,209001_s_at,236577_at,232829_at,216888_at,203769_s_at,221408_x_at,1567068_at,202254_at,204648_at,225013_at,1558937_s_at,225880_at,216794_at,203080_s_at,1565306_a_at,202266_at,221840_at,244667_at,215636_at,241143_at,217597_x_at,222498_at,244160_at,228412_at,208070_s_at,243009_at,Class
49.998,29.0277,28.6933,26.6446,51.8507,13.1769,8.61859,5.41101,12.0626,6.3902,26.5306,228.406,20.6319,13.8628,28.3252,9.57989,31.5065,36.3282,35.9407,35.8658,12.8071,41.9551,153.74,11.0011,19.9938,459.618,309.259,23.1167,12.59,44.3327,40.7345,8.11765,45.0972,57.1156,51.5079,40.7093,15.1449,28.4914,36.9592,41.5985,2389.13,220.721,323.097,9.99693,42.4143,61.6703,66.5302,177.37,51.0207,12.1843,57.5397,89.5098,31.8754,36.5536,9.37166,67.4386,58.9036,18.6634,9.00943,67.0804,297.946,14.9361,17.9042,9.28989,11.7397,128.22,13.368,1337.9,58.2816,151.496,981.854,30.6779,55.9787,33.2817,12.1346,19.7819,51.8986,32.059,364.202,14.7724,63.2403,58.4891,44.3229,128.557,4132.39,38.9362,31.5017,154.346,37.4363,15.843,26.7234,1136.23,15.0115,48.4265,664.931,209.901,67.8343,27.2777,26.4067,19.749,60.295,14.8991,8.92443,16.7357,32.5298,204.837,14.9909,531.086,538.548,91.9717,128.441,70.7776,69.2023,276.649,484.534,46.8433,6.35035,16.4767,46.1427,208.725,15.2466,12.5654,349.339,38.6556,86.0022,53.2168,13.294,18.3612,182.279,372.065,118.99,12.3128,15.5948,60.3326,1518.35,11.526,913.296,106.305,180.262,164.818,436.331,524.696,29.9825,54.111,30.8818,243.13,93.3834,23.6922,53.5828,22.8868,37.7911,187.257,21.3429,304.09,453.344,527.487,835.922,19.5159,91.2096,49.6961,6.34023,23.7827,255.965,309.556,23.6394,15.6597,276.561,14.6963,69.3704,110.536,66.0997,20.4904,87.1229,1006.8,1375.59,10.1222,211.333,53.8095,60.6935,23.3416,24.8987,100.141,92.9075,14.2416,12.8527,148.948,21.2363,502.385,14.0625,1321.47,1200.01,38.7108,13.7874,34.176,81.9786,121.741,29.0054,237.585,229.44,15.3762,Autism
47.3804,24.0959,26.2801,24.223,42.8808,17.1576,8.421,6.34998,13.8597,6.20021,28.8312,241.731,20.5557,13.6261,31.2252,8.24479,36.4997,41.0531,31.6133,28.7903,14.7323,28.5608,204.047,13.848,18.195,633.297,473.215,26.533,11.2371,50.7764,49.5632,7.39602,41.5859,44.502,23.1091,47.0803,25.5942,25.7142,53.9307,42.8522,3025.4,280.693,274.122,13.4809,50.0808,55.1042,79.035,197.452,55.462,8.73411,47.6624,78.0564,26.0821,23.3856,8.7393,65.3259,55.0439,14.8727,8.4267,73.2327,256.485,13.6528,19.9876,9.16954,14.093,138.006,20.0337,1743.32,86.2959,138.524,899.29,30.2046,52.6816,30.0062,10.3514,23.0024,45.4165,30.7507,419.265,18.3025,53.3922,59.1811,47.1394,106.156,4155.51,34.1277,24.73,189.27,31.95,13.2909,27.986,1102.18,32.0624,47.7103,543.078,294.401,87.4842,32.38,23.4331,23.5192,52.6672,22.4679,9.24463,15.8392,33.6633,253.48,14.8696,565.643,569.623,111.791,120.258,70.7175,86.0526,113.699,485.364,50.405,5.96862,20.6125,50.2086,122.718,17.4821,12.4354,305.9,27.3161,82.2855,44.6038,17.3959,21.891,244.426,410.837,113.067,14.2615,18.4537,52.0191,1271.17,13.8597,1013.18,80.3636,162.966,131.791,557.495,438.449,34.4483,59.3368,24.7432,270.604,77.8826,33.0351,53.7114,23.909,32.9876,166.775,16.8975,238.68,373.138,521.456,1074.14,13.6918,101.557,48.4996,7.23564,17.1355,309.673,325.878,25.6069,15.3949,325.806,14.1726,56.434,104.053,78.109,20.6382,63.405,1007.01,1375.77,14.6708,406.512,56.279,62.1463,31.7467,26.2738,85.5881,101.951,19.1846,10.4714,164.856,22.5672,499.905,18.2998,1034.42,1056.81,45.3201,12.5734,30.6855,101.199,176.695,34.5559,281.288,213.708,12.4803,Autism
50.6896,36.8766,28.382,22.0729,37.7371,16.4212,10.8244,4.66107,16.1252,7.36438,28.8671,293.988,17.5991,17.6002,29.2709,9.66993,31.1613,35.2229,39.7422,40.4178,15.145,24.6786,153.134,18.6892,15.9308,503.608,457.724,19.0169,15.0827,62.4614,38.7392,8.66623,50.5188,57.5723,40.4956,47.8082,16.7262,26.7166,46.9326,47.4373,2401.57,194.673,246.098,13.8429,66.7234,60.0379,56.4755,185.733,55.7772,9.81977,51.517,74.6253,31.3503,29.5953,9.86013,69.5364,63.3927,17.5199,11.3573,66.1013,298.837,13.2212,21.7751,7.89837,8.72344,123.73,14.1206,1156.35,52.8461,137.996,861.437,30.8486,52.9665,32.5804,11.0183,22.4506,57.0104,33.9886,327.219,12.441,46.4624,61.0896,54.4645,101.928,4143.09,26.4299,35.594,131.554,27.9469,9.15143,31.7193,791.022,22.9091,48.5984,503.672,231.605,72.0784,37.3069,30.235,17.6499,58.3305,19.5354,9.70367,18.2208,31.0654,234.968,16.2239,485.636,413.946,84.6551,151.03,81.7332,82.2668,288.135,505.791,60.7182,5.67311,13.9839,41.2779,133.444,16.7513,13.2212,395.19,22.9257,82.192,41.1445,16.7487,18.2323,221.74,457.51,184.676,12.7549,19.706,55.8865,1680.35,11.5595,1294,118.76,183.901,131.702,396.627,481.192,38.7823,68.7107,25.585,228.083,114.466,30.3128,43.671,25.7917,39.2257,126.783,22.5373,268.168,396.804,541.975,906.722,17.8692,87.3297,53.0106,5.99956,44.2701,328.6,282.369,19.8814,19.381,386.762,18.0334,69.0796,104.516,69.6199,22.7569,102.132,715.877,1435.21,11.1785,127.459,47.4392,66.2275,28.5151,26.6821,81.9578,88.1326,19.5081,10.8768,154.217,24.2888,551.992,11.7157,1148.44,1128.27,39.3901,14.4859,47.9458,80.2884,144.088,44.2284,183.743,263.679,12.0866,Autism
40.8316,15.4815,22.0401,33.7115,38.7363,13.0347,9.4195,5.32537,13.5415,6.61193,32.6046,212.917,17.9999,13.1367,30.3462,9.26203,26.3929,33.2725,32.2025,27.622,12.3794,34.9334,166.027,12.1761,18.0338,371.576,409.527,20.0546,14.6954,60.4989,39.8967,8.27861,43.7207,45.9043,26.7281,49.898,19.43,29.1985,36.3423,43.1804,2801.01,387.2,310.061,16.658,59.9489,58.5036,44.7522,291.201,69.8325,7.04187,48.0049,64.541,27.0986,37.0887,10.5435,85.165,58.2423,14.1263,10.5935,98.6663,245.793,11.5647,19.2255,9.96561,11.0418,186.756,12.8071,1665.5,79.99,125.157,1055.12,27.6406,57.2587,37.1746,10.6168,25.0804,59.9651,28.4372,411.599,13.2887,58.5806,41.5101,53.9783,98.1658,4574.54,20.9672,17.9386,209.784,37.1322,12.661,30.287,992.544,27.7089,46.0036,687.921,295.444,84.9031,40.9347,21.9419,17.2543,57.4221,13.7005,9.39302,18.2309,37.2415,269.049,14.2587,467.413,489.653,85.409,147.867,61.3007,81.3439,330.197,500.998,55.9391,6.9432,12.6827,41.1056,114.001,15.9315,10.5313,412.074,21.3835,83.0309,38.4115,24.3385,16.1022,159.053,483.207,181.465,11.743,12.5766,53.9216,1500.25,13.0588,1258.51,102.23,194.303,99.8602,684.715,492.313,42.9397,51.5998,28.607,304.177,108.919,32.0892,57.3463,20.3225,46.7813,194.7,17.8666,479.619,487.106,741.413,1219.25,18.0485,89.9881,44.5782,5.94262,32.8678,305.369,388.14,16.7116,16.9339,325.788,13.5453,60.1713,100.698,77.9073,20.3053,62.0686,1118.6,1168.4,10.134,289.81,35.7,46.8993,20.6072,18.7688,113.482,83.2967,16.0138,18.3419,179.42,27.8146,507.147,13.3982,1359.17,1655.51,37.7644,14.5992,26.7175,62.5582,130.248,28.9463,246.092,242.365,19.6418,Autism
59.6466,25.8114,39.4748,30.6927,55.3382,16.7093,9.45994,5.39321,16.0691,7.31593,34.0564,252.47,19.0101,14.2252,28.0258,9.62333,40.037,39.2129,39.0146,35.2949,11.4243,42.4266,180.104,13.7411,17.3453,390.33,478.556,25.6491,12.953,52.0392,57.6216,7.31343,44.7476,71.4219,32.4625,62.1595,16.9896,41.3468,48.1829,61.4564,2371,202.342,315.213,14.9467,59.2722,73.7652,80.4582,236.252,54.9188,13.4254,60.5275,92.3864,27.6894,19.817,9.93057,50.9462,78.129,16.8579,10.7481,71.9647,301.209,13.7314,20.2482,9.33331,11.5264,127.212,15.3572,1507.7,47.9936,127.218,1151.49,32.1361,66.3275,36.1454,8.79013,22.0243,30.6927,41.4391,395.833,17.0054,47.8541,63.3117,55.0531,131.273,4976.76,35.8436,30.2162,145.642,24.9109,13.7913,28.7517,1083.42,19.5709,47.8886,484.164,220.796,92.4938,35.5452,32.2318,22.9248,64.1279,15.7497,10.2019,16.5062,30.2751,235.639,16.8426,479.324,442.862,114.082,153.888,110.397,84.813,241.392,460.372,64.2984,6.30453,23.5544,49.131,161.881,25.0854,13.273,319.473,27.9916,99.5729,53.1683,18.0644,26.8385,171.794,445.092,109.395,12.5468,18.506,57.7299,1471.61,10.4982,1312.48,70.819,152.255,157.748,541.478,444.608,52.0713,42.4424,30.8056,252.382,78.5562,36.8588,72.0526,22.9075,61.0503,187.108,11.8052,340.275,509.43,472.141,951.482,22.7804,109.309,61.5324,6.14435,27.8972,288.153,332.475,17.7563,19.3072,288.213,17.3508,63.9679,101.825,57.7946,23.5893,71.3048,964.178,1045.13,13.0682,148.151,71.1805,50.3929,31.9753,28.2699,83.9077,130.287,22.0534,13.7913,155.156,26.9324,606.363,16.3313,1163.43,1361.44,54.4691,12.8393,38.2807,83.6778,129.939,46.3157,180.66,233.171,11.4287,Autism
59.012,27.3103,28.2427,32.4469,39.1402,13.2563,11.361,5.32082,14.8116,6.93964,29.0776,319.186,20.238,16.1515,32.2975,8.87181,25.9274,30.2413,47.8703,20.1884,12.9517,44.8024,162.326,11.3331,17.7978,496.661,536.752,21.3629,10.8229,54.004,45.2616,7.03198,56.9343,60.1406,29.5537,55.1174,18.6406,28.4124,35.8083,53.3878,2864.05,250.987,345.353,9.71604,61.2402,79.1315,80.4532,202.771,59.7315,7.3087,49.4195,67.1817,36.2029,22.4363,10.7785,59.5547,58.5622,20.3584,8.08424,63.4514,322.276,13.1508,23.7316,9.18594,11.2319,177.598,20.4917,1385.86,64.0188,137.647,941.651,26.7555,68.9216,31.7312,12.7019,16.918,43.5295,28.4767,391.522,16.1959,38.6682,46.5723,48.784,111.636,5151.69,23.6097,27.9363,161.644,43.0592,18.3953,27.2334,960.847,25.9039,42.9738,512.684,264.323,89.584,37.9658,27.0719,20.5385,75.7297,13.328,11.702,19.2024,34.2785,260.673,14.6796,464.67,504.685,98.4541,143.611,83.2027,76.8753,158.135,439.687,61.4446,6.90393,15.2162,35.9173,114.265,16.1656,16.7664,320.492,24.9814,101.019,43.6827,17.947,16.6568,283.613,471.78,181.201,12.1902,16.722,59.6963,1270.87,10.2267,1051.06,88.502,150.344,143.724,392.691,523.561,33.9855,84.6093,29.0267,291.513,97.454,34.6984,67.6469,22.6098,46.4614,194.663,11.5064,379.199,632.223,455.592,992.172,19.1196,98.8549,51.6094,7.5487,26.1767,260.798,317.903,23.1993,13.0741,443.313,19.7369,73.5437,126.031,64.2938,26.1458,107.586,983.942,1269.21,9.59693,351.953,54.7736,74.4613,21.322,20.0968,118.082,109.361,19.3024,11.5366,178.816,19.9359,652.941,12.2512,1389.63,1649.12,44.8774,12.9838,33.3609,65.0793,128.223,33.1221,313.412,263.22,10.6111,Autism
54.2807,20.635,25.7861,24.6869,40.6751,14.0527,9.4681,5.47929,17.94,7.48848,38.9362,191.493,17.8362,15.3917,22.4337,9.48579,28.945,48.3097,37.1661,41.3358,10.5399,45.5331,138.248,17.9683,15.0858,252.426,297.522,32.1326,14.2385,23.5321,45.5182,7.96787,51.2695,72.0762,44.151,59.6039,15.345,28.46,54.8687,53.442,2013.95,113.159,189.883,16.7357,69.2728,75.5317,69.1572,135.994,56.2934,11.8354,64.71,95.6042,23.6076,33.4418,9.72718,52.9932,97.0926,15.9708,13.2072,68.8994,200.821,14.6832,22.6718,9.96364,9.49803,85.6109,11.4599,1051.6,35.9989,121.083,681.525,38.564,61.5662,36.4347,11.5433,20.9667,49.6296,38.2129,276.479,15.7613,75.831,63.6812,37.8616,108.552,3276.64,24.1328,28.9482,118.616,39.4363,14.6925,35.8642,632.913,16.136,43.4216,349.005,164.224,114.446,41.228,27.6997,17.1776,82.9719,19.2266,11.5459,20.6193,44.1896,195.297,23.6146,369.035,415.507,88.3148,160.526,90.9682,56.7332,392.095,387.497,58.0933,6.42145,17.4627,50.5865,154.322,13.8826,13.0794,266.129,25.4679,121.504,58.5011,12.5457,17.1145,142.974,285.855,90.7359,13.2609,17.5719,56.39,1118.13,9.30777,1413.11,49.402,136.352,151.208,272.524,417.024,41.9659,45.0584,31.044,198.284,70.183,40.4928,52.192,24.0281,39.8208,114.683,17.3398,190.023,428.231,482.32,644.371,22.3668,100.245,56.3612,6.43178,13.0776,201.83,285.372,21.7342,14.3141,203.246,15.2623,61.4259,103.739,71.4618,18.6131,65.5663,678.671,1141.39,10.0369,78.1693,70.4748,45.6328,29.3615,23.2223,71.1206,119.582,24.4805,10.7349,114.531,27.2626,385.277,13.0139,888.264,874.626,35.8807,13.3085,36.0613,74.6571,84.3571,42.6938,150.303,182.676,11.2571,Autism
34.6177,22.4489,38.1183,25.2467,34.886,21.6216,9.94829,4.95902,12.3591,8.17225,35.7502,197.868,16.4078,13.1292,26.9227,10.3334,25.4979,27.2355,32.9149,36.0639,11.1609,47.1188,158.692,13.3179,15.3658,363.905,349.628,21.0997,13.3025,40.8838,38.7764,8.13693,42.7242,56.4673,54.2151,53.3466,15.4685,24.3568,51.5765,62.4212,2504.45,199.748,341.643,15.6665,48.302,68.1539,63.8298,199.874,47.7842,11.1813,60.9,76.3607,31.8841,29.9373,7.00682,57.7827,68.4113,16.0947,8.53486,71.1028,280.129,14.3468,20.8408,9.71388,12.823,154.107,12.0822,1529.53,40.3983,144.807,1173,34.3281,64.5492,31.1643,9.58291,18.4429,62.9381,26.2943,302.362,12.3663,71.9983,63.2553,44.9699,105.054,4097.02,29.4625,37.2542,186.395,28.3292,21.3742,27.1276,1170.7,21.306,51.1776,503.741,190.721,81.852,50.7581,28.5265,27.6992,62.0005,17.5996,11.9119,18.8012,34.0439,222.645,22.2075,474.638,571.486,79.0077,125.723,71.4455,95.2423,194.024,452.517,49.5413,5.96215,22.0072,81.9144,139.881,18.6534,12.1765,254.643,25.9092,75.5898,42.4429,12.2396,19.5054,203.852,316.622,108.612,10.9048,22.4823,51.1808,1127.39,10.8307,1019.88,94.6384,215.08,114.753,335.974,500.568,36.8589,55.3197,32.4278,270.192,85.5319,33.3727,60.43,26.0139,42.6278,140.886,13.2704,219.305,363.772,510.171,957.761,20.6385,70.0298,49.4684,7.2679,19.6204,264.153,256.693,18.286,16.1689,316.696,18.4331,72.5015,91.2639,72.4783,20.7657,79.4092,903.495,1179.84,15.5233,148.202,58.1321,43.5342,23.7468,17.4801,89.533,117.747,20.9489,15.6377,129.309,19.8972,542.956,19.2697,1210.23,1092.77,43.5756,13.5863,36.6499,71.2504,149.482,28.3786,235.45,189.07,11.3499,Autism
47.4804,23.2069,27.0788,29.7545,47.2608,14.0429,12.7857,4.87533,15.0263,5.86649,28.6662,290.873,19.6192,12.1944,27.2012,7.4125,28.9823,33.6142,43.7536,30.4204,10.2132,40.8163,130.191,12.8969,16.5944,436.582,442.188,20.3326,14.7387,66.1862,31.0888,7.63988,49.1001,48.6055,36.87,46.2759,16.5593,22.2941,40.3767,52.029,2463.92,176.992,231.101,12.712,58.6119,58.1412,58.2544,179.497,75.9677,12.4794,58.814,61.0634,26.9565,22.3474,10.6356,67.3207,62.5986,16.0257,8.77878,68.7918,273.553,14.0424,18.6267,8.06666,10.9661,115.453,13.4349,1435.08,54.9486,154.418,795.004,27.982,51.5253,22.7274,13.4648,22.8661,55.7732,36.6466,359.524,18.109,74.3842,47.8705,48.4617,101.123,4150.53,25.4567,26.2293,137.249,38.6111,11.9163,27.5908,661.922,36.8665,34.6856,499.933,229.596,73.8016,33.5788,28.4935,17.4041,70.4112,16.7704,7.6277,15.2427,28.8848,237.654,16.4024,424.838,345.766,90.4268,126.452,77.1365,81.3954,312.597,482.748,54.0984,5.89899,16.3778,44.146,153.954,16.5747,11.2191,398.395,21.4083,106.967,46.2372,25.7973,15.0664,202.646,420.812,182.253,12.6157,16.708,50.5935,1381.33,10.8327,1293.07,108.158,122.285,135.09,243.506,492.073,42.5201,60.8157,26.3656,219.458,138.204,35.6969,51.6716,23.2239,42.2439,130.535,14.4754,298.574,417.16,598.462,933.962,17.2793,83.8047,55.5638,6.71662,55.6524,359.904,331.018,20.4312,11.8762,368.92,14.741,59.7969,121.247,78.663,19.4702,140.738,735.909,1090.06,10.2024,203.034,54.2521,63.9394,25.7892,21.4584,103.196,83.2031,17.698,13.5419,173.717,18.8683,781.838,14.6882,1026.18,1618.07,43.3125,12.7477,33.6542,82.6044,168.185,37.623,172.178,333.131,19.2892,Autism
53.101,30.5489,22.5409,35.864,51.6279,14.4886,11.1098,5.03468,13.3133,6.16278,27.4004,190.888,15.3669,13.2804,28.5755,10.409,20.7189,30.984,36.4388,33.4259,12.7189,32.9632,154.356,12.3584,15.5101,471.152,365.186,18.5937,16.215,52.0742,42.0664,8.41737,42.0251,55.916,36.9324,45.2439,18.2413,21.3851,35.7684,42.0938,2222.66,267.316,274.344,13.983,58.014,60.9382,57.6763,217.487,41.5785,10.8964,48.8321,83.4598,23.7446,24.5622,10.4288,76.8336,83.95,17.5268,7.92073,79.8052,301.788,14.0049,20.2347,10.1575,10.3038,157.925,12.6538,1374,66.9587,118.714,798.676,27.1469,60.4086,32.3633,8.98972,23.1738,49.8152,28.3779,352.067,15.5957,57.3807,42.8347,46.6674,96.4162,3681.61,21.3922,28.3172,182.917,38.2237,11.7981,29.2356,843.872,26.6333,38.3443,600.926,244.553,68.2849,39.8931,21.3832,15.1877,62.1463,16.4105,8.27278,14.887,32.8933,287.597,14.8139,413.667,503.475,88.4947,138.626,75.3917,80.793,233.144,449.038,55.3535,5.56066,15.4573,44.9678,155.265,15.2667,11.2024,343.396,21.8301,90.2099,48.3028,19.2062,16.4481,173.246,357.028,154.676,14.4278,16.6791,58.3319,1460.64,12.733,1178.99,92.0669,168.993,112.855,292.378,479.989,41.5558,75.831,27.6226,269.057,96.3966,29.7809,53.3701,23.893,39.7531,154.798,22.684,342.644,488.826,603.419,1044.28,17.546,94.9074,46.4663,6.37527,37.8019,313.665,398.309,18.8151,12.4402,260.856,12.8791,55.3912,123.685,60.8487,19.7494,96.7691,781.684,1377.9,12.0433,192.903,47.5807,50.8958,27.5761,20.6125,125.024,82.6097,20.1952,12.1989,148.394,25.4382,620.816,13.016,1682.23,1192.8,39.2716,11.4051,28.1601,56.2428,135.176,37.8725,234.924,282.079,14.9097,Autism
63.9341,30.8526,32.6831,23.9239,39.7879,13.1395,9.85498,5.18883,15.4901,6.88776,25.5975,255.405,17.4184,14.5698,22.0455,9.704,33.554,34.8069,40.1154,30.3863,14.8414,38.8451,214.593,14.7445,22.571,604.463,505.669,24.874,15.4823,53.8096,38.3399,7.37407,63.0066,62.9393,34.723,50.6226,17.0556,31.0579,46.9299,53.6778,2917.89,216.815,278.523,14.3384,57.8806,76.1612,72.0362,199.939,47.5759,10.5729,70.4151,75.0481,26.9474,14.3232,13.1971,54.2178,63.192,12.41,10.9101,41.7066,220.359,13.0707,20.0283,10.2154,12.7697,120.338,13.7615,1934.05,48.9168,152.959,833.832,29.7817,64.0982,41.0269,9.22453,29.8522,41.7198,24.9239,468.493,19.0114,42.7306,58.1179,50.0104,105.25,4452.1,29.0442,24.8483,170.462,35.7338,16.5191,27.7846,822.736,27.8699,45.5858,521.813,275.682,75.4959,41.251,32.6597,15.5716,75.1691,20.419,7.13469,17.6435,38.8279,274.375,19.1857,658.563,668.344,88.163,124.201,98.7884,79.5131,453.306,442.736,61.6809,6.34462,11.5543,43.0766,128.981,13.7249,9.74414,351.12,34.8275,93.479,46.0508,17.2804,16.0414,248.686,567.219,141.63,14.4824,16.345,59.7048,1582.97,11.1328,1122.56,65.6489,128.764,152.127,500.682,439.41,46.4247,61.1315,31.9676,202.942,115.027,39.3385,55.0552,30.8332,42.1984,175.614,14.6361,320.515,534.299,535.398,1100.99,24.9405,93.5221,71.7697,6.84335,30.7246,309.709,561.644,22.9858,17.9789,292.883,15.9787,70.2416,83.9988,51.7096,20.1886,96.2952,1110.84,1306.68,9.85672,485.37,54.4478,78.0836,27.5069,20.5387,117.472,122.911,17.1156,13.8815,162.869,25.8862,683.15,12.6913,1256.01,1526.1,44.4434,10.7391,28.408,68.3228,160.793,34.3613,365.406,193.757,8.39279,Autism
62.3074,24.9594,45.5051,32.873,46.9118,16.2344,9.09783,5.22583,13.8215,8.69969,34.0055,261.004,24.6992,14.6439,27.569,10.158,42.9575,43.9029,46.0302,40.8303,9.13456,48.5978,158.617,23.0478,19.6656,299.848,474.788,27.2672,11.4924,42.9708,49.0227,7.47618,55.8634,74.8482,41.7683,58.9217,17.464,44.7093,66.1993,80.3774,2449.77,217.191,250.192,15.6038,63.3558,73.0559,87.2311,169.875,74.4571,15.8303,75.6387,111.662,38.0464,16.7589,9.09337,47.8589,101.483,22.2481,11.7466,53.6644,288.845,17.1947,22.4256,8.43017,10.7704,104.257,13.4516,1459.26,44.4,110.31,901.146,32.0912,77.0675,32.7936,9.75323,23.9805,32.8687,44.9532,300.796,23.4613,99.6044,80.5671,87.3856,133.261,4392.02,54.0205,32.7761,139.24,31.1599,19.3239,36.2631,762.771,25.2375,60.0106,442.879,240.681,97.9874,37.6668,44.5935,21.0266,72.3864,21.511,9.71939,19.7964,32.7959,167.982,19.9105,398.902,365.372,151.395,140.284,123.98,72.5236,353.032,470.681,57.4639,6.02109,19.4905,39.2716,137.911,30.6462,15.2274,395.788,22.8054,94.6818,52.1141,16.5448,32.6494,168.557,334.919,177.409,14.5858,19.7102,62.6334,1444.53,10.9486,1191.62,81.1533,130.01,202.581,331.04,494.817,51.9447,53.0764,32.7138,232.875,106.562,43.3623,71.9921,23.3622,57.1022,88.9254,14.0478,222.916,477.486,424.919,906.348,24.7957,127.03,85.4888,8.05615,14.7287,253.596,323.639,23.4448,21.7362,355.523,15.9607,61.5672,112.791,55.0927,24.8872,143.558,894.962,1095.41,11.2223,158.302,79.7773,71.6554,42.8462,29.9981,77,137.823,19.9421,10.5397,139.484,25.2227,501.641,20.4112,841.968,1097.18,61.6879,13.6846,51.5696,99.1712,125.566,48.0073,234.459,225.742,9.42898,Autism
49.2051,20.4329,35.9071,31.1498,47.0146,15.9939,9.93768,5.615,15.3701,6.85165,36.3727,240.017,17.2089,15.1376,28.5705,10.2839,35.2421,35.5273,27.7694,29.5538,14.2336,33.1973,203.995,17.0593,18.498,532.491,482.564,24.2528,13.2896,70.5994,24.4276,9.16676,51.0443,64.3604,45.7006,48.2849,25.5848,30.2118,45.9956,59.9265,2775.23,300.664,308.152,12.5136,59.3669,56.1561,71.1554,294.259,56.91,11.6081,48.9675,66.1319,26.6683,26.0247,12.7601,77.8745,47.7297,16.2617,14.1773,57.8021,345.722,14.2797,20.5256,8.77769,11.0661,81.1168,11.945,1334.33,52.926,123.349,1213.54,31.1549,69.8687,40.9542,12.8531,18.445,35.9952,32.3466,398.921,15.2431,42.6137,40.6465,56.9357,107.561,4617.35,22.6528,28.2476,174.713,24.0837,15.9039,22.6735,789.662,25.4618,56.0246,653.042,215.17,82.7105,34.608,28.7878,23.0155,84.9956,19.9114,9.11289,16.4274,31.899,238.197,19.5894,538.304,391.261,88.473,151.458,84.7649,60.9386,552.981,484.836,56.3998,7.12538,15.8715,41.0141,170.134,18.4619,12.4792,318.295,24.5877,99.6745,71.1528,13.2203,21.7191,232.166,532.898,201.679,14.6056,18.9138,57.7965,1724.28,12.289,1386.98,145.679,148.674,109.917,337.756,554.558,36.0985,70.0999,27.3197,201.999,100.02,33.1875,48.3708,24.7484,43.9948,180.809,14.7469,488.643,467.946,601.668,909.071,19.4479,118.612,50.7395,6.17649,20.465,305.816,358.341,21.9028,19.3642,341.263,14.6787,57.2752,85.5365,49.6259,23.9075,59.5719,705.697,1606.09,10.5643,318.435,52.0038,43.6441,31.7488,15.3535,153.935,91.074,23.5169,14.8707,195.816,23.2852,716.54,17.1217,1511.68,1351.7,43.8718,12.2441,36.9858,87.8832,122.074,34.1324,343.354,278.698,19.7639,Autism
