240849_at,1556314_a_at,233846_at,242306_at,1554154_at,230291_s_at,238023_at,233443_at,1555548_at,224066_s_at,224370_s_at,235775_at,244630_at,228878_s_at,1553600_at,202063_s_at,223168_at,1560303_at,232421_at,244268_x_at,1567237_at,1558154_at,235072_s_at,217593_at,237643_at,221948_s_at,226573_at,215137_at,1555979_at,242366_at,236933_at,228933_at,1566690_at,208138_at,244070_at,204059_s_at,238821_at,207289_at,217413_s_at,224810_s_at,201181_at,237696_at,239657_x_at,244626_at,224133_at,217462_at,206827_s_at,236040_at,1567590_at,1569362_at,211171_s_at,1566577_at,237851_at,208819_at,225366_at,1557322_at,242180_at,221954_at,241458_at,233447_at,219461_at,1561928_s_at,209159_s_at,1555962_at,202056_at,209811_at,201489_at,239843_at,1563946_at,219355_at,208878_s_at,219495_s_at,234373_x_at,232189_at,227196_at,237707_at,234271_at,238245_at,229562_at,51158_at,207004_at,228405_at,237464_at,218979_at,204633_s_at,244494_at,1553235_at,232674_at,212848_s_at,233835_at,205486_at,242767_at,1552734_at,235889_at,234972_at,242980_at,230300_at,221676_s_at,243283_at,223888_s_at,211551_at,241361_at,217142_at,231541_s_at,228949_at,225363_at,207084_at,227618_at,1563327_a_at,1564876_s_at,212864_at,215372_x_at,208901_s_at,236849_at,236195_x_at,215507_x_at,241817_at,230514_s_at,216338_s_at,228757_at,230100_x_at,241556_at,226607_at,232076_at,204689_at,233439_at,220778_x_at,1553640_at,225013_at,235825_at,212799_at,239135_at,1561631_at,225880_at,235765_at,204108_at,233871_at,227728_at,230855_at,229482_at,235934_at,227738_s_at,211500_at,238476_at,228415_at,217597_x_at,1556228_a_at,233734_s_at,230978_at,225915_at,201056_at,201773_at,236577_at,244160_at,228412_at,229967_at,220615_s_at,238035_at,221840_at,216888_at,221408_x_at,210310_s_at,203769_s_at,234110_at,210445_at,233812_at,211445_x_at,236887_at,226115_at,238167_at,212342_at,213222_at,210341_at,202266_at,1555888_at,237234_at,1555687_a_at,202254_at,203080_s_at,219292_at,203232_s_at,209001_s_at,215636_at,236193_at,233381_at,206342_x_at,241771_at,216398_at,225024_at,222498_at,212839_s_at,1558588_at,241143_at,202822_at,217195_at,244779_at,222020_s_at,201315_x_at,1567068_at,244667_at,Class
61.6397,18.1302,33.6083,12.4705,27.4643,6.77662,17.9036,47.9079,31.561,22.3172,5.31384,7.49477,32.633,45.6804,35.3974,18.053,199.314,7.78635,17.2001,97.9931,12.3903,42.8773,278.457,40.4877,46.1044,43.1379,56.1033,63.4255,23.574,482.709,47.5411,30.6361,76.7381,45.9254,16.072,9.62207,15.5162,81.9034,65.2242,2366.19,203.572,16.0891,72.6231,10.2924,50.889,35.065,64.7398,31.7146,13.7615,7.15704,11.7826,33.4051,57.5616,1253.7,128.403,15.9655,32.8597,223.975,48.4943,10.6832,15.6264,26.7452,17.6401,59.2024,241.225,51.0122,449.885,143.497,75.2627,19.3615,269.365,67.1849,68.1506,30.4227,8.10042,11.2544,41.9894,58.8451,64.8996,22.784,121.346,123.38,36.9711,209.716,283.195,27.7733,33.3908,32.5267,62.8772,25.9273,117.368,11.3187,7.95057,23.3319,156.453,8.78028,65.4092,459.642,12.6339,23.1691,14.4606,47.7386,100.262,34.7612,92.537,3606.24,18.709,313.057,14.8136,36.2509,329.844,140.104,1067.71,19.3528,60.3547,60.5772,90.0301,21.3484,438.932,61.9675,166.358,49.1792,131.273,100.112,251.287,28.7939,80.7081,14.3959,28.5246,17.9099,359.649,1145.37,5.83421,145.637,25.8917,159.812,12.5289,374.037,46.5519,21.4515,57.5616,202.457,107.614,367.379,251.801,111.458,156.03,353.347,20.4988,32.2308,94.9189,614.527,10.3027,45.8396,99.7539,2592.68,166.059,482.63,1206.58,48.7315,30.6803,18.1138,49.533,5.09495,13.3032,72.3743,1233.48,16.5739,58.2127,122.005,61.0169,59.3053,21.517,1285.59,272.002,64.5195,10.8918,71.9786,385.245,171.105,332.463,977.145,15.1007,141.649,71.6589,619.837,19.7811,21.5649,140.568,141.253,9.64154,13.7145,32.987,235.374,33.0328,62.9657,14.9643,13032.9,16.7368,52.0817,Autism
54.2683,29.7528,19.6778,12.2247,29.3338,6.22805,16.7005,50.3311,28.6989,19.1291,6.00711,10.0033,23.3435,43.052,31.3222,28.7941,166.6,9.50309,14.1504,172.511,13.6794,43.318,480.356,49.0808,25.6371,44.1384,43.7467,50.4287,20.6096,473.85,35.4944,91.9578,53.6369,40.0512,13.749,12.5756,14.048,64.6744,55.6061,2611.08,245.344,12.5626,53.4533,9.48567,36.8533,25.2383,45.1228,25.8597,14.9366,8.79976,13.836,25.4099,52.8607,1360.85,114.94,23.5622,34.891,359.385,58.9464,8.41748,13.9363,34.3614,16.7554,34.2376,278.983,94.0748,1185.52,198.292,55.4111,41.4976,384.375,71.3117,38.9044,32.7513,9.95463,8.32264,16.0857,37.9804,54.185,21.1964,74.311,109.073,35.6524,199.325,765.363,15.9266,28.0433,18.7628,52.1775,16.0913,162.779,12.8301,9.72356,21.4319,146.008,9.37362,47.5429,946.153,12.9643,30.7292,13.7071,35.1411,153.634,28.7519,385.254,4382.35,11.0117,420.735,16.4976,29.1384,457.267,91.4914,956.076,27.7211,73.1566,49.0808,185.13,15.0595,501.553,47.997,108.676,56.1588,151.192,85.0915,208.563,32.9375,71.661,18.5404,16.0857,26.2645,520.57,1846.44,6.17346,136.654,26.702,282.232,13.4205,371.529,33.5748,18.219,39.3033,94.9799,92.9356,383.988,241.937,62.8456,183.214,111.958,12.9917,56.2498,91.302,572.792,10.0086,35.0237,314.311,4367.58,453.756,575.616,1265.69,52.0475,23.4117,14.4516,59.3127,6.92435,7.8153,52.5636,1118.23,17.5052,101.52,49.8212,72.9006,102.251,13.0496,1352.71,399.364,41.158,11.1158,99.8769,643.892,153.108,364.638,1508.14,11.827,428.196,61.7413,1111.94,16.2626,23.2295,180.112,149.173,11.0117,25.6738,28.8705,301.926,19.0982,64.8679,14.4873,14077.9,22.5341,32.9729,Autism
49.998,29.0277,28.6933,13.1769,26.6446,6.3902,12.0626,51.8507,26.5306,20.6319,5.41101,8.61859,31.5065,35.9407,36.3282,28.3252,228.406,9.57989,13.8628,153.74,11.0011,41.9551,459.618,51.5079,35.8658,40.7345,40.7093,57.1156,23.1167,309.259,45.0972,44.3327,42.4143,36.9592,19.9938,12.8071,12.59,89.5098,66.5302,2389.13,220.721,14.9361,58.9036,9.00943,41.5985,28.4914,57.5397,31.8754,13.368,8.11765,9.99693,32.059,58.4891,1337.9,128.22,15.1449,31.5017,323.097,58.2816,12.1843,14.7724,33.2817,18.6634,63.2403,297.946,67.0804,981.854,177.37,61.6703,36.5536,364.202,67.4386,44.3229,30.6779,9.28989,9.37166,38.9362,48.4265,55.9787,17.9042,91.9717,128.557,37.4363,209.901,664.931,15.2466,26.7234,26.4067,51.0207,19.749,154.346,15.843,11.7397,19.7819,208.725,8.92443,51.8986,1136.23,12.1346,30.8818,14.9909,27.2777,128.441,32.5298,276.649,4132.39,16.4767,372.065,16.7357,23.6922,538.548,86.0022,835.922,15.0115,60.295,53.2168,187.257,19.5159,531.086,46.8433,118.99,53.5828,151.496,67.8343,204.837,38.6556,70.7776,14.8991,14.2416,23.6394,484.534,1518.35,6.34023,148.948,23.9214,243.13,12.5654,349.339,29.9825,20.4904,37.7911,164.818,91.2096,309.556,255.965,81.9786,182.279,171.011,18.3612,46.1427,93.3834,527.487,10.1222,29.0054,237.585,3681.2,436.331,524.696,1200.01,53.8095,23.3416,15.5948,60.6935,6.35035,10.2358,60.3326,913.296,13.294,106.305,76.2906,69.2023,87.1229,14.6963,1321.47,304.09,46.4447,21.3429,100.141,502.385,149.562,328.489,1375.59,13.7874,242.459,69.3704,1006.8,14.3262,19.2074,180.262,121.741,11.526,22.8905,34.176,277.732,19.1149,54.111,15.6597,12780.9,24.8987,38.7108,Autism
47.3804,24.0959,26.2801,17.1576,24.223,6.20021,13.8597,42.8808,28.8312,20.5557,6.34998,8.421,36.4997,31.6133,41.0531,31.2252,241.731,8.24479,13.6261,204.047,13.848,28.5608,633.297,23.1091,28.7903,49.5632,47.0803,44.502,26.533,473.215,41.5859,50.7764,50.0808,53.9307,18.195,14.7323,11.2371,78.0564,79.035,3025.4,280.693,13.6528,55.0439,8.4267,42.8522,25.7142,47.6624,26.0821,20.0337,7.39602,13.4809,30.7507,59.1811,1743.32,138.006,25.5942,24.73,274.122,86.2959,8.73411,18.3025,30.0062,14.8727,53.3922,256.485,73.2327,899.29,197.452,55.1042,23.3856,419.265,65.3259,47.1394,30.2046,9.16954,8.7393,34.1277,47.7103,52.6816,19.9876,111.791,106.156,31.95,294.401,543.078,17.4821,27.986,23.4331,55.462,23.5192,189.27,13.2909,14.093,23.0024,122.718,9.24463,45.4165,1102.18,10.3514,24.7432,14.8696,32.38,120.258,33.6633,113.699,4155.51,20.6125,410.837,15.8392,33.0351,569.623,82.2855,1074.14,32.0624,52.6672,44.6038,166.775,13.6918,565.643,50.405,113.067,53.7114,138.524,87.4842,253.48,27.3161,70.7175,22.4679,19.1846,25.6069,485.364,1271.17,7.23564,164.856,23.1371,270.604,12.4354,305.9,34.4483,20.6382,32.9876,131.791,101.557,325.878,309.673,101.199,244.426,212.639,21.891,50.2086,77.8826,521.456,14.6708,34.5559,281.288,5040.67,557.495,438.449,1056.81,56.279,31.7467,18.4537,62.1463,5.96862,10.3854,52.0191,1013.18,17.3959,80.3636,91.1285,86.0526,63.405,14.1726,1034.42,238.68,44.1839,16.8975,85.5881,499.905,166.41,267.829,1375.77,12.5734,438.09,56.434,1007.01,19.4209,26.9852,162.966,176.695,13.8597,14.1636,30.6855,309.043,22.0783,59.3368,15.3949,16878.6,26.2738,45.3201,Autism
50.6896,36.8766,28.382,16.4212,22.0729,7.36438,16.1252,37.7371,28.8671,17.5991,4.66107,10.8244,31.1613,39.7422,35.2229,29.2709,293.988,9.66993,17.6002,153.134,18.6892,24.6786,503.608,40.4956,40.4178,38.7392,47.8082,57.5723,19.0169,457.724,50.5188,62.4614,66.7234,46.9326,15.9308,15.145,15.0827,74.6253,56.4755,2401.57,194.673,13.2212,63.3927,11.3573,47.4373,26.7166,51.517,31.3503,14.1206,8.66623,13.8429,33.9886,61.0896,1156.35,123.73,16.7262,35.594,246.098,52.8461,9.81977,12.441,32.5804,17.5199,46.4624,298.837,66.1013,861.437,185.733,60.0379,29.5953,327.219,69.5364,54.4645,30.8486,7.89837,9.86013,26.4299,48.5984,52.9665,21.7751,84.6551,101.928,27.9469,231.605,503.672,16.7513,31.7193,30.235,55.7772,17.6499,131.554,9.15143,8.72344,22.4506,133.444,9.70367,57.0104,791.022,11.0183,25.585,16.2239,37.3069,151.03,31.0654,288.135,4143.09,13.9839,457.51,18.2208,30.3128,413.946,82.192,906.722,22.9091,58.3305,41.1445,126.783,17.8692,485.636,60.7182,184.676,43.671,137.996,72.0784,234.968,22.9257,81.7332,19.5354,19.5081,19.8814,505.791,1680.35,5.99956,154.217,22.5014,228.083,13.2212,395.19,38.7823,22.7569,39.2257,131.702,87.3297,282.369,328.6,80.2884,221.74,165.786,18.2323,41.2779,114.466,541.975,11.1785,44.2284,183.743,4120.83,396.627,481.192,1128.27,47.4392,28.5151,19.706,66.2275,5.67311,11.9739,55.8865,1294,16.7487,118.76,75.0798,82.2668,102.132,18.0334,1148.44,268.168,40.6784,22.5373,81.9578,551.992,140.756,382.951,1435.21,14.4859,286.861,69.0796,715.877,21.439,22.9712,183.901,144.088,11.5595,18.8346,47.9458,346.597,24.4543,68.7107,19.381,13852.1,26.6821,39.3901,Autism
40.8316,15.4815,22.0401,13.0347,33.7115,6.61193,13.5415,38.7363,32.6046,17.9999,5.32537,9.4195,26.3929,32.2025,33.2725,30.3462,212.917,9.26203,13.1367,166.027,12.1761,34.9334,371.576,26.7281,27.622,39.8967,49.898,45.9043,20.0546,409.527,43.7207,60.4989,59.9489,36.3423,18.0338,12.3794,14.6954,64.541,44.7522,2801.01,387.2,11.5647,58.2423,10.5935,43.1804,29.1985,48.0049,27.0986,12.8071,8.27861,16.658,28.4372,41.5101,1665.5,186.756,19.43,17.9386,310.061,79.99,7.04187,13.2887,37.1746,14.1263,58.5806,245.793,98.6663,1055.12,291.201,58.5036,37.0887,411.599,85.165,53.9783,27.6406,9.96561,10.5435,20.9672,46.0036,57.2587,19.2255,85.409,98.1658,37.1322,295.444,687.921,15.9315,30.287,21.9419,69.8325,17.2543,209.784,12.661,11.0418,25.0804,114.001,9.39302,59.9651,992.544,10.6168,28.607,14.2587,40.9347,147.867,37.2415,330.197,4574.54,12.6827,483.207,18.2309,32.0892,489.653,83.0309,1219.25,27.7089,57.4221,38.4115,194.7,18.0485,467.413,55.9391,181.465,57.3463,125.157,84.9031,269.049,21.3835,61.3007,13.7005,16.0138,16.7116,500.998,1500.25,5.94262,179.42,25.8893,304.177,10.5313,412.074,42.9397,20.3053,46.7813,99.8602,89.9881,388.14,305.369,62.5582,159.053,221.389,16.1022,41.1056,108.919,741.413,10.134,28.9463,246.092,3253.46,684.715,492.313,1655.51,35.7,20.6072,12.5766,46.8993,6.9432,7.04187,53.9216,1258.51,24.3385,102.23,72.2597,81.3439,62.0686,13.5453,1359.17,479.619,29.2314,17.8666,113.482,507.147,164.306,358.157,1168.4,14.5992,312.303,60.1713,1118.6,14.1256,20.9796,194.303,130.248,13.0588,21.5511,26.7175,150.567,18.5302,51.5998,16.9339,12261.9,18.7688,37.7644,Autism
59.6466,25.8114,39.4748,16.7093,30.6927,7.31593,16.0691,55.3382,34.0564,19.0101,5.39321,9.45994,40.037,39.0146,39.2129,28.0258,252.47,9.62333,14.2252,180.104,13.7411,42.4266,390.33,32.4625,35.2949,57.6216,62.1595,71.4219,25.6491,478.556,44.7476,52.0392,59.2722,48.1829,17.3453,11.4243,12.953,92.3864,80.4582,2371,202.342,13.7314,78.129,10.7481,61.4564,41.3468,60.5275,27.6894,15.3572,7.31343,14.9467,41.4391,63.3117,1507.7,127.212,16.9896,30.2162,315.213,47.9936,13.4254,17.0054,36.1454,16.8579,47.8541,301.209,71.9647,1151.49,236.252,73.7652,19.817,395.833,50.9462,55.0531,32.1361,9.33331,9.93057,35.8436,47.8886,66.3275,20.2482,114.082,131.273,24.9109,220.796,484.164,25.0854,28.7517,32.2318,54.9188,22.9248,145.642,13.7913,11.5264,22.0243,161.881,10.2019,30.6927,1083.42,8.79013,30.8056,16.8426,35.5452,153.888,30.2751,241.392,4976.76,23.5544,445.092,16.5062,36.8588,442.862,99.5729,951.482,19.5709,64.1279,53.1683,187.108,22.7804,479.324,64.2984,109.395,72.0526,127.218,92.4938,235.639,27.9916,110.397,15.7497,22.0534,17.7563,460.372,1471.61,6.14435,155.156,25.3605,252.382,13.273,319.473,52.0713,23.5893,61.0503,157.748,109.309,332.475,288.153,83.6778,171.794,223.175,26.8385,49.131,78.5562,472.141,13.0682,46.3157,180.66,3481.37,541.478,444.608,1361.44,71.1805,31.9753,18.506,50.3929,6.30453,14.0778,57.7299,1312.48,18.0644,70.819,107.323,84.813,71.3048,17.3508,1163.43,340.275,51.339,11.8052,83.9077,606.363,127.574,407.746,1045.13,12.8393,183.725,63.9679,964.178,21.1205,32.6471,152.255,129.939,10.4982,22.2684,38.2807,234.224,23.2635,42.4424,19.3072,14696.6,28.2699,54.4691,Autism
59.012,27.3103,28.2427,13.2563,32.4469,6.93964,14.8116,39.1402,29.0776,20.238,5.32082,11.361,25.9274,47.8703,30.2413,32.2975,319.186,8.87181,16.1515,162.326,11.3331,44.8024,496.661,29.5537,20.1884,45.2616,55.1174,60.1406,21.3629,536.752,56.9343,54.004,61.2402,35.8083,17.7978,12.9517,10.8229,67.1817,80.4532,2864.05,250.987,13.1508,58.5622,8.08424,53.3878,28.4124,49.4195,36.2029,20.4917,7.03198,9.71604,28.4767,46.5723,1385.86,177.598,18.6406,27.9363,345.353,64.0188,7.3087,16.1959,31.7312,20.3584,38.6682,322.276,63.4514,941.651,202.771,79.1315,22.4363,391.522,59.5547,48.784,26.7555,9.18594,10.7785,23.6097,42.9738,68.9216,23.7316,98.4541,111.636,43.0592,264.323,512.684,16.1656,27.2334,27.0719,59.7315,20.5385,161.644,18.3953,11.2319,16.918,114.265,11.702,43.5295,960.847,12.7019,29.0267,14.6796,37.9658,143.611,34.2785,158.135,5151.69,15.2162,471.78,19.2024,34.6984,504.685,101.019,992.172,25.9039,75.7297,43.6827,194.663,19.1196,464.67,61.4446,181.201,67.6469,137.647,89.584,260.673,24.9814,83.2027,13.328,19.3024,23.1993,439.687,1270.87,7.5487,178.816,24.0697,291.513,16.7664,320.492,33.9855,26.1458,46.4614,143.724,98.8549,317.903,260.798,65.0793,283.613,197.927,16.6568,35.9173,97.454,455.592,9.59693,33.1221,313.412,4663.7,392.691,523.561,1649.12,54.7736,21.322,16.722,74.4613,6.90393,8.41546,59.6963,1051.06,17.947,88.502,67.827,76.8753,107.586,19.7369,1389.63,379.199,40.7701,11.5064,118.082,652.941,106.783,374.31,1269.21,12.9838,357.235,73.5437,983.942,21.2466,22.0577,150.344,128.223,10.2267,21.306,33.3609,288.575,21.9557,84.6093,13.0741,14309.6,20.0968,44.8774,Autism
54.2807,20.635,25.7861,14.0527,24.6869,7.48848,17.94,40.6751,38.9362,17.8362,5.47929,9.4681,28.945,37.1661,48.3097,22.4337,191.493,9.48579,15.3917,138.248,17.9683,45.5331,252.426,44.151,41.3358,45.5182,59.6039,72.0762,32.1326,297.522,51.2695,23.5321,69.2728,54.8687,15.0858,10.5399,14.2385,95.6042,69.1572,2013.95,113.159,14.6832,97.0926,13.2072,53.442,28.46,64.71,23.6076,11.4599,7.96787,16.7357,38.2129,63.6812,1051.6,85.6109,15.345,28.9482,189.883,35.9989,11.8354,15.7613,36.4347,15.9708,75.831,200.821,68.8994,681.525,135.994,75.5317,33.4418,276.479,52.9932,37.8616,38.564,9.96364,9.72718,24.1328,43.4216,61.5662,22.6718,88.3148,108.552,39.4363,164.224,349.005,13.8826,35.8642,27.6997,56.2934,17.1776,118.616,14.6925,9.49803,20.9667,154.322,11.5459,49.6296,632.913,11.5433,31.044,23.6146,41.228,160.526,44.1896,392.095,3276.64,17.4627,285.855,20.6193,40.4928,415.507,121.504,644.371,16.136,82.9719,58.5011,114.683,22.3668,369.035,58.0933,90.7359,52.192,121.083,114.446,195.297,25.4679,90.9682,19.2266,24.4805,21.7342,387.497,1118.13,6.43178,114.531,22.825,198.284,13.0794,266.129,41.9659,18.6131,39.8208,151.208,100.245,285.372,201.83,74.6571,142.974,186.064,17.1145,50.5865,70.183,482.32,10.0369,42.6938,150.303,2668.86,272.524,417.024,874.626,70.4748,29.3615,17.5719,45.6328,6.42145,10.5774,56.39,1413.11,12.5457,49.402,87.2725,56.7332,65.5663,15.2623,888.264,190.023,57.0702,17.3398,71.1206,385.277,99.3831,243.876,1141.39,13.3085,123.632,61.4259,678.671,21.859,29.5919,136.352,84.3571,9.30777,16.6666,36.0613,190.681,23.2494,45.0584,14.3141,11497.9,23.2223,35.8807,Autism
34.6177,22.4489,38.1183,21.6216,25.2467,8.17225,12.3591,34.886,35.7502,16.4078,4.95902,9.94829,25.4979,32.9149,27.2355,26.9227,197.868,10.3334,13.1292,158.692,13.3179,47.1188,363.905,54.2151,36.0639,38.7764,53.3466,56.4673,21.0997,349.628,42.7242,40.8838,48.302,51.5765,15.3658,11.1609,13.3025,76.3607,63.8298,2504.45,199.748,14.3468,68.4113,8.53486,62.4212,24.3568,60.9,31.8841,12.0822,8.13693,15.6665,26.2943,63.2553,1529.53,154.107,15.4685,37.2542,341.643,40.3983,11.1813,12.3663,31.1643,16.0947,71.9983,280.129,71.1028,1173,199.874,68.1539,29.9373,302.362,57.7827,44.9699,34.3281,9.71388,7.00682,29.4625,51.1776,64.5492,20.8408,79.0077,105.054,28.3292,190.721,503.741,18.6534,27.1276,28.5265,47.7842,27.6992,186.395,21.3742,12.823,18.4429,139.881,11.9119,62.9381,1170.7,9.58291,32.4278,22.2075,50.7581,125.723,34.0439,194.024,4097.02,22.0072,316.622,18.8012,33.3727,571.486,75.5898,957.761,21.306,62.0005,42.4429,140.886,20.6385,474.638,49.5413,108.612,60.43,144.807,81.852,222.645,25.9092,71.4455,17.5996,20.9489,18.286,452.517,1127.39,7.2679,129.309,25.6322,270.192,12.1765,254.643,36.8589,20.7657,42.6278,114.753,70.0298,256.693,264.153,71.2504,203.852,175.862,19.5054,81.9144,85.5319,510.171,15.5233,28.3786,235.45,3948.01,335.974,500.568,1092.77,58.1321,23.7468,22.4823,43.5342,5.96215,16.3425,51.1808,1019.88,12.2396,94.6384,76.5882,95.2423,79.4092,18.4331,1210.23,219.305,36.6842,13.2704,89.533,542.956,143.461,260.214,1179.84,13.5863,229.966,72.5015,903.495,17.6354,28.2216,215.08,149.482,10.8307,17.3353,36.6499,236.617,21.2842,55.3197,16.1689,13798.5,17.4801,43.5756,Autism
47.4804,23.2069,27.0788,14.0429,29.7545,5.86649,15.0263,47.2608,28.6662,19.6192,4.87533,12.7857,28.9823,43.7536,33.6142,27.2012,290.873,7.4125,12.1944,130.191,12.8969,40.8163,436.582,36.87,30.4204,31.0888,46.2759,48.6055,20.3326,442.188,49.1001,66.1862,58.6119,40.3767,16.5944,10.2132,14.7387,61.0634,58.2544,2463.92,176.992,14.0424,62.5986,8.77878,52.029,22.2941,58.814,26.9565,13.4349,7.63988,12.712,36.6466,47.8705,1435.08,115.453,16.5593,26.2293,231.101,54.9486,12.4794,18.109,22.7274,16.0257,74.3842,273.553,68.7918,795.004,179.497,58.1412,22.3474,359.524,67.3207,48.4617,27.982,8.06666,10.6356,25.4567,34.6856,51.5253,18.6267,90.4268,101.123,38.6111,229.596,499.933,16.5747,27.5908,28.4935,75.9677,17.4041,137.249,11.9163,10.9661,22.8661,153.954,7.6277,55.7732,661.922,13.4648,26.3656,16.4024,33.5788,126.452,28.8848,312.597,4150.53,16.3778,420.812,15.2427,35.6969,345.766,106.967,933.962,36.8665,70.4112,46.2372,130.535,17.2793,424.838,54.0984,182.253,51.6716,154.418,73.8016,237.654,21.4083,77.1365,16.7704,17.698,20.4312,482.748,1381.33,6.71662,173.717,21.1482,219.458,11.2191,398.395,42.5201,19.4702,42.2439,135.09,83.8047,331.018,359.904,82.6044,202.646,260.514,15.0664,44.146,138.204,598.462,10.2024,37.623,172.178,2976.52,243.506,492.073,1618.07,54.2521,25.7892,16.708,63.9394,5.89899,10.15,50.5935,1293.07,25.7973,108.158,94.5722,81.3954,140.738,14.741,1026.18,298.574,43.8742,14.4754,103.196,781.838,137.571,359.167,1090.06,12.7477,284.6,59.7969,735.909,19.8817,20.4137,122.285,168.185,10.8327,15.1861,33.6542,335.582,21.7921,60.8157,11.8762,13174.7,21.4584,43.3125,Autism
53.101,30.5489,22.5409,14.4886,35.864,6.16278,13.3133,51.6279,27.4004,15.3669,5.03468,11.1098,20.7189,36.4388,30.984,28.5755,190.888,10.409,13.2804,154.356,12.3584,32.9632,471.152,36.9324,33.4259,42.0664,45.2439,55.916,18.5937,365.186,42.0251,52.0742,58.014,35.7684,15.5101,12.7189,16.215,83.4598,57.6763,2222.66,267.316,14.0049,83.95,7.92073,42.0938,21.3851,48.8321,23.7446,12.6538,8.41737,13.983,28.3779,42.8347,1374,157.925,18.2413,28.3172,274.344,66.9587,10.8964,15.5957,32.3633,17.5268,57.3807,301.788,79.8052,798.676,217.487,60.9382,24.5622,352.067,76.8336,46.6674,27.1469,10.1575,10.4288,21.3922,38.3443,60.4086,20.2347,88.4947,96.4162,38.2237,244.553,600.926,15.2667,29.2356,21.3832,41.5785,15.1877,182.917,11.7981,10.3038,23.1738,155.265,8.27278,49.8152,843.872,8.98972,27.6226,14.8139,39.8931,138.626,32.8933,233.144,3681.61,15.4573,357.028,14.887,29.7809,503.475,90.2099,1044.28,26.6333,62.1463,48.3028,154.798,17.546,413.667,55.3535,154.676,53.3701,118.714,68.2849,287.597,21.8301,75.3917,16.4105,20.1952,18.8151,449.038,1460.64,6.37527,148.394,19.8783,269.057,11.2024,343.396,41.5558,19.7494,39.7531,112.855,94.9074,398.309,313.665,56.2428,173.246,137.771,16.4481,44.9678,96.3966,603.419,12.0433,37.8725,234.924,3780.39,292.378,479.989,1192.8,47.5807,27.5761,16.6791,50.8958,5.56066,10.1049,58.3319,1178.99,19.2062,92.0669,63.9498,80.793,96.7691,12.8791,1682.23,342.644,41.3791,22.684,125.024,620.816,149.593,353.652,1377.9,11.4051,311.274,55.3912,781.684,19.3005,23.9268,168.993,135.176,12.733,20.8181,28.1601,238.683,22.1405,75.831,12.4402,12884.3,20.6125,39.2716,Autism
63.9341,30.8526,32.6831,13.1395,23.9239,6.88776,15.4901,39.7879,25.5975,17.4184,5.18883,9.85498,33.554,40.1154,34.8069,22.0455,255.405,9.704,14.5698,214.593,14.7445,38.8451,604.463,34.723,30.3863,38.3399,50.6226,62.9393,24.874,505.669,63.0066,53.8096,57.8806,46.9299,22.571,14.8414,15.4823,75.0481,72.0362,2917.89,216.815,13.0707,63.192,10.9101,53.6778,31.0579,70.4151,26.9474,13.7615,7.37407,14.3384,24.9239,58.1179,1934.05,120.338,17.0556,24.8483,278.523,48.9168,10.5729,19.0114,41.0269,12.41,42.7306,220.359,41.7066,833.832,199.939,76.1612,14.3232,468.493,54.2178,50.0104,29.7817,10.2154,13.1971,29.0442,45.5858,64.0982,20.0283,88.163,105.25,35.7338,275.682,521.813,13.7249,27.7846,32.6597,47.5759,15.5716,170.462,16.5191,12.7697,29.8522,128.981,7.13469,41.7198,822.736,9.22453,31.9676,19.1857,41.251,124.201,38.8279,453.306,4452.1,11.5543,567.219,17.6435,39.3385,668.344,93.479,1100.99,27.8699,75.1691,46.0508,175.614,24.9405,658.563,61.6809,141.63,55.0552,152.959,75.4959,274.375,34.8275,98.7884,20.419,17.1156,22.9858,442.736,1582.97,6.84335,162.869,18.6483,202.942,9.74414,351.12,46.4247,20.1886,42.1984,152.127,93.5221,561.644,309.709,68.3228,248.686,241.789,16.0414,43.0766,115.027,535.398,9.85672,34.3613,365.406,3967.38,500.682,439.41,1526.1,54.4478,27.5069,16.345,78.0836,6.34462,12.5307,59.7048,1122.56,17.2804,65.6489,81.7905,79.5131,96.2952,15.9787,1256.01,320.515,43.1933,14.6361,117.472,683.15,117.315,398.497,1306.68,10.7391,555.307,70.2416,1110.84,18.1899,20.7548,128.764,160.793,11.1328,14.5398,28.408,307.432,21.0506,61.1315,17.9789,17625.8,20.5387,44.4434,Autism
