240849_at,1556314_a_at,233846_at,1563946_at,217593_at,228878_s_at,244268_x_at,238035_at,233443_at,230291_s_at,215137_at,1558154_at,1553600_at,241458_at,227356_at,242306_at,235775_at,1554154_at,228933_at,233871_at,237643_at,1566690_at,209159_s_at,242980_at,208819_at,224370_s_at,241170_at,237707_at,221948_s_at,238023_at,232421_at,230300_at,1557446_x_at,223168_at,217462_at,202254_at,219495_s_at,242366_at,219461_at,223167_s_at,217413_s_at,1555979_at,233546_at,1567590_at,210341_at,207084_at,234411_x_at,235889_at,208878_s_at,204059_s_at,226607_at,235072_s_at,236933_at,1555962_at,1560797_s_at,201773_at,210387_at,233835_at,226774_at,1557322_at,242180_at,219355_at,1565662_at,224810_s_at,224066_s_at,1555548_at,224287_at,1560303_at,213345_at,51158_at,216338_s_at,218979_at,210445_at,236193_at,232674_at,241361_at,203769_s_at,237851_at,226806_s_at,229562_at,229967_at,201181_at,202063_s_at,1561928_s_at,238821_at,216888_at,243283_at,227196_at,1552729_at,236660_at,1562910_at,244630_at,215636_at,219455_at,227618_at,219594_at,228949_at,221954_at,204108_at,208138_at,206738_at,206329_at,205920_at,236040_at,225200_at,236398_s_at,228642_at,239402_at,233483_at,205803_s_at,1569362_at,230100_x_at,241819_at,239657_x_at,225915_at,228250_at,213222_at,221676_s_at,217142_at,204689_at,1556228_a_at,225142_at,226137_at,215507_x_at,211171_s_at,206827_s_at,210956_at,1561631_at,1553569_at,226466_s_at,216398_at,232829_at,239847_at,218729_at,238476_at,234750_at,205486_at,225013_at,212864_at,1561459_at,1564876_s_at,226115_at,222020_s_at,243111_at,216794_at,234271_at,207004_at,228835_at,221958_s_at,241817_at,1566577_at,236849_at,238469_at,224133_at,1553235_at,223888_s_at,222498_at,228415_at,226298_at,237696_at,209056_s_at,225880_at,221840_at,239135_at,209001_s_at,232104_at,242767_at,215372_x_at,202056_at,226512_at,244070_at,203097_s_at,1563453_at,225366_at,228757_at,213261_at,233734_s_at,224975_at,91682_at,225363_at,201972_at,233447_at,234110_at,216566_at,234373_x_at,228405_at,232076_at,230532_at,1565733_at,1552415_a_at,239843_at,235038_at,211500_at,214857_at,205416_s_at,238245_at,235934_at,241143_at,227112_at,202822_at,Class
61.6397,18.1302,33.6083,75.2627,40.4877,45.6804,97.9931,482.63,47.9079,6.77662,63.4255,42.8773,35.3974,48.4943,451.704,12.4705,7.49477,27.4643,30.6361,12.5289,46.1044,76.7381,17.6401,8.78028,1253.7,5.31384,5.98152,11.2544,43.1379,17.9036,17.2001,65.4092,16.6116,199.314,35.065,71.9786,67.1849,482.709,15.6264,173.062,65.2242,23.574,8.87039,13.7615,21.517,18.709,29.6698,23.3319,269.365,9.62207,131.273,278.457,47.5411,59.2024,11.3022,614.527,295.774,25.9273,163.094,15.9655,32.8597,19.3615,96.8151,2366.19,22.3172,31.561,34.6056,7.78635,63.3251,22.784,438.932,209.716,13.3032,141.649,32.5267,47.7386,49.533,57.5616,32.4816,64.8996,2592.68,203.572,18.053,26.7452,15.5162,48.7315,12.6339,8.10042,56.5351,19.5091,28.8998,32.633,15.1007,20.2625,313.057,232.418,92.537,223.975,159.812,45.9254,58.2035,24.5182,31.7371,31.7146,344.837,49.5022,263.464,7.27027,63.9093,7.82847,7.15704,166.358,70.1623,72.6231,32.2308,24.2739,59.3053,459.642,100.262,251.287,156.03,89.198,78.5714,60.5772,11.7826,64.7398,15.7134,5.83421,12992.7,387.991,21.5649,129.939,7.71292,154.612,367.379,29.2791,117.368,28.5246,329.844,17.1981,36.2509,58.2127,14.9643,54.7535,33.7702,41.9894,121.346,59.9967,118.485,90.0301,33.4051,19.3528,52.4724,50.889,33.3908,23.1691,141.253,251.801,153.457,16.0891,329.308,145.637,1206.58,1145.37,977.145,58.7264,11.3187,140.104,241.225,107.609,16.072,677.411,26.3995,128.403,61.9675,695.938,353.347,21.2667,43.3664,3606.24,1612.81,10.6832,5.09495,8.08799,68.1506,123.38,100.112,96.268,12.9766,15.4762,143.497,11.4754,107.614,142.254,29.5114,58.8451,57.5616,32.987,413.849,235.374,Autism
54.2683,29.7528,19.6778,55.4111,49.0808,43.052,172.511,575.616,50.3311,6.22805,50.4287,43.318,31.3222,58.9464,899.413,12.2247,10.0033,29.3338,91.9578,13.4205,25.6371,53.6369,16.7554,9.37362,1360.85,6.00711,6.87433,8.32264,44.1384,16.7005,14.1504,47.5429,28.0792,166.6,25.2383,99.8769,71.3117,473.85,13.9363,165.255,55.6061,20.6096,7.69655,14.9366,13.0496,11.0117,29.9688,21.4319,384.375,12.5756,151.192,480.356,35.4944,34.2376,15.7122,572.792,259.142,16.0913,188.067,23.5622,34.891,41.4976,89.1396,2611.08,19.1291,28.6989,28.9246,9.50309,59.6959,21.1964,501.553,199.325,7.8153,428.196,18.7628,35.1411,59.3127,52.8607,35.9392,54.185,4367.58,245.344,28.7941,34.3614,14.048,52.0475,12.9643,9.95463,49.8001,48.8884,18.0072,23.3435,11.827,20.2203,420.735,312.551,385.254,359.385,282.232,40.0512,52.6284,21.8307,88.3229,25.8597,354.713,105.048,349.279,9.26952,52.952,16.5676,8.79976,108.676,76.5417,53.4533,56.2498,37.0523,102.251,946.153,153.634,208.563,183.214,124.438,70.0818,49.0808,13.836,45.1228,12.5941,6.17346,11824.3,343.522,23.2295,199.708,9.48567,254.565,383.988,22.6489,162.779,16.0857,457.267,16.6837,29.1384,101.52,14.4873,47.6724,27.9858,16.0857,74.311,168.334,347.252,185.13,25.4099,27.7211,114.212,36.8533,28.0433,30.7292,149.173,241.937,205.874,12.5626,340.728,136.654,1265.69,1846.44,1508.14,43.2634,12.8301,91.4914,278.983,108.676,13.749,1064.13,28.8506,114.94,47.997,799.619,111.958,29.293,44.5265,4382.35,2195.3,8.41748,6.92435,7.2731,38.9044,109.073,85.0915,104.632,9.37947,13.5057,198.292,9.35994,92.9356,191.805,39.9784,37.9804,39.3033,28.8705,1022.03,301.926,Autism
49.998,29.0277,28.6933,61.6703,51.5079,35.9407,153.74,524.696,51.8507,6.3902,57.1156,41.9551,36.3282,58.2816,584.05,13.1769,8.61859,26.6446,44.3327,12.5654,35.8658,42.4143,18.6634,8.92443,1337.9,5.41101,7.10374,9.37166,40.7345,12.0626,13.8628,51.8986,19.2924,228.406,28.4914,100.141,67.4386,309.259,14.7724,167.469,66.5302,23.1167,7.8465,13.368,14.6963,16.4767,33.1587,19.7819,364.202,12.8071,151.496,459.618,45.0972,63.2403,11.1037,527.487,393.099,19.749,190.356,15.1449,31.5017,36.5536,89.7549,2389.13,20.6319,26.5306,33.8122,9.57989,49.6961,17.9042,531.086,209.901,10.2358,242.459,26.4067,27.2777,60.6935,58.4891,29.165,55.9787,3681.2,220.721,28.3252,33.2817,12.59,53.8095,12.1346,9.28989,51.08,24.8969,21.1908,31.5065,13.7874,21.1353,372.065,293.765,276.649,323.097,243.13,36.9592,52.9697,21.4578,115.178,31.8754,341.112,97.7709,193.598,13.2439,74.9853,9.33394,8.11765,118.99,113.186,58.9036,46.1427,21.8683,87.1229,1136.23,128.441,204.837,182.279,101.971,67.0853,53.2168,9.99693,57.5397,19.9597,6.34023,11007.4,328.534,19.2074,211.333,8.1615,241.238,309.556,27.386,154.346,14.2416,538.548,17.5805,23.6922,106.305,15.6597,63.7395,21.2363,38.9362,91.9717,71.8562,255.556,187.257,32.059,15.0115,101.489,41.5985,26.7234,30.8818,121.741,255.965,236.874,14.9361,355.134,148.948,1200.01,1518.35,1375.59,48.0037,15.843,86.0022,297.946,110.536,19.9938,822.522,18.8753,128.22,46.8433,840.565,171.011,22.8868,46.4016,4132.39,1883.17,12.1843,6.35035,7.87635,44.3229,128.557,67.8343,139.414,14.101,11.9561,177.37,9.89827,91.2096,155.359,39.7608,48.4265,37.7911,34.176,621.164,277.732,Autism
47.3804,24.0959,26.2801,55.1042,23.1091,31.6133,204.047,438.449,42.8808,6.20021,44.502,28.5608,41.0531,86.2959,641.572,17.1576,8.421,24.223,50.7764,12.4354,28.7903,50.0808,14.8727,9.24463,1743.32,6.34998,6.82964,8.7393,49.5632,13.8597,13.6261,45.4165,16.3946,241.731,25.7142,85.5881,65.3259,473.215,18.3025,294.392,79.035,26.533,7.63127,20.0337,14.1726,20.6125,24.7201,23.0024,419.265,14.7323,138.524,633.297,41.5859,53.3922,13.8597,521.456,158.408,23.5192,146.546,25.5942,24.73,23.3856,96.7326,3025.4,20.5557,28.8312,42.9429,8.24479,48.4996,19.9876,565.643,294.401,10.3854,438.09,23.4331,32.38,62.1463,59.1811,34.6555,52.6816,5040.67,280.693,31.2252,30.0062,11.2371,56.279,10.3514,9.16954,38.6454,29.6049,23.0099,36.4997,12.5734,19.6847,410.837,451.859,113.699,274.122,270.604,53.9307,51.7181,20.6006,80.0962,26.0821,357.686,205.362,394.721,7.71184,42.3179,11.0009,7.39602,113.067,146.822,55.0439,50.2086,21.6573,63.405,1102.18,120.258,253.48,244.426,158.676,87.6738,44.6038,13.4809,47.6624,18.4564,7.23564,10171.7,446.483,26.9852,406.512,9.96396,320.971,325.878,24.5926,189.27,19.1846,569.623,13.6756,33.0351,80.3636,15.3949,55.0653,22.5672,34.1277,111.791,63.9498,90.8641,166.775,30.7507,32.0624,116.571,42.8522,27.986,24.7432,176.695,309.673,242.097,13.6528,308.807,164.856,1056.81,1271.17,1375.77,49.3618,13.2909,82.2855,256.485,104.053,18.195,763.042,19.4209,138.006,50.405,1120.67,212.639,23.909,45.3601,4155.51,1736.93,8.73411,5.96862,11.4967,47.1394,106.156,87.4842,184.352,13.0168,11.7507,197.452,11.2884,101.557,116.346,49.2143,47.7103,32.9876,30.6855,561.476,309.043,Autism
50.6896,36.8766,28.382,60.0379,40.4956,39.7422,153.134,481.192,37.7371,7.36438,57.5723,24.6786,35.2229,52.8461,553.399,16.4212,10.8244,22.0729,62.4614,13.2212,40.4178,66.7234,17.5199,9.70367,1156.35,4.66107,6.22957,9.86013,38.7392,16.1252,17.6002,57.0104,21.3079,293.988,26.7166,81.9578,69.5364,457.724,12.441,165.77,56.4755,19.0169,7.27933,14.1206,18.0334,13.9839,32.5657,22.4506,327.219,15.145,137.996,503.608,50.5188,46.4624,13.3445,541.975,262.502,17.6499,166.06,16.7262,35.594,29.5953,92.2783,2401.57,17.5991,28.8671,28.9164,9.66993,53.0106,21.7751,485.636,231.605,11.9739,286.861,30.235,37.3069,66.2275,61.0896,46.4998,52.9665,4120.83,194.673,29.2709,32.5804,15.0827,47.4392,11.0183,7.89837,40.8465,28.7383,23.8638,31.1613,14.4859,21.3136,457.51,366.229,288.135,246.098,228.083,46.9326,53.5845,19.7608,47.0163,31.3503,373.479,80.6363,120.559,10.0028,47.8621,9.56131,8.66623,184.676,121.108,63.3927,41.2779,20.275,102.132,791.022,151.03,234.968,221.74,113.171,157.246,41.1445,13.8429,51.517,16.3157,5.99956,11547.7,390.978,22.9712,127.459,10.4558,197.172,282.369,24.2655,131.554,19.5081,413.946,18.7781,30.3128,118.76,19.381,52.0383,24.2888,26.4299,84.6551,55.1336,224.844,126.783,33.9886,22.9091,63.8102,47.4373,31.7193,25.585,144.088,328.6,234.778,13.2212,356.096,154.217,1128.27,1680.35,1435.21,49.9039,9.15143,82.192,298.837,104.516,15.9308,893.562,25.5216,123.73,60.7182,598.33,165.786,25.7917,51.2026,4143.09,2261.48,9.81977,5.67311,6.449,54.4645,101.928,72.0784,102.659,10.8996,13.7408,185.733,9.64798,87.3297,143.769,44.6861,48.5984,39.2257,47.9458,660.946,346.597,Autism
40.8316,15.4815,22.0401,58.5036,26.7281,32.2025,166.027,492.313,38.7363,6.61193,45.9043,34.9334,33.2725,79.99,951.36,13.0347,9.4195,33.7115,60.4989,10.5313,27.622,59.9489,14.1263,9.39302,1665.5,5.32537,5.70799,10.5435,39.8967,13.5415,13.1367,59.9651,17.3408,212.917,29.1985,113.482,85.165,409.527,13.2887,221.575,44.7522,20.0546,8.06262,12.8071,13.5453,12.6827,27.4843,25.0804,411.599,12.3794,125.157,371.576,43.7207,58.5806,15.7702,741.413,52.7636,17.2543,202.57,19.43,17.9386,37.0887,90.4833,2801.01,17.9999,32.6046,25.2228,9.26203,44.5782,19.2255,467.413,295.444,7.04187,312.303,21.9419,40.9347,46.8993,41.5101,31.916,57.2587,3253.46,387.2,30.3462,37.1746,14.6954,35.7,10.6168,9.96561,41.6622,25.0123,23.1682,26.3929,14.5992,17.7483,483.207,300.521,330.197,310.061,304.177,36.3423,43.4461,24.4534,146.698,27.0986,472.279,87.9569,615.186,12.2125,38.0635,12.3794,8.27861,181.465,83.9234,58.2423,41.1056,35.8532,62.0686,992.544,147.867,269.049,159.053,116.98,68.3804,38.4115,16.658,48.0049,14.8127,5.94262,11197.8,312.948,20.9796,289.81,18.2309,251.43,388.14,23.0157,209.784,16.0138,489.653,17.2511,32.0892,102.23,16.9339,49.1879,27.8146,20.9672,85.409,57.8289,310.772,194.7,28.4372,27.7089,184.258,43.1804,30.287,28.607,130.248,305.369,207.656,11.5647,405.846,179.42,1655.51,1500.25,1168.4,39.1812,12.661,83.0309,245.793,100.698,18.0338,933.747,23.2555,186.756,55.9391,1031.88,221.389,20.3225,34.6671,4574.54,2408.72,7.04187,6.9432,7.5661,53.9783,98.1658,84.9031,97.1616,13.6669,15.4233,291.201,11.8569,89.9881,151.179,45.5569,46.0036,46.7813,26.7175,747.094,150.567,Autism
59.6466,25.8114,39.4748,73.7652,32.4625,39.0146,180.104,444.608,55.3382,7.31593,71.4219,42.4266,39.2129,47.9936,614.085,16.7093,9.45994,30.6927,52.0392,13.273,35.2949,59.2722,16.8579,10.2019,1507.7,5.39321,6.85463,9.93057,57.6216,16.0691,14.2252,30.6927,50.5733,252.47,41.3468,83.9077,50.9462,478.556,17.0054,146.74,80.4582,25.6491,8.67658,15.3572,17.3508,23.5544,51.72,22.0243,395.833,11.4243,127.218,390.33,44.7476,47.8541,15.4466,472.141,212.844,22.9248,144.736,16.9896,30.2162,19.817,113.897,2371,19.0101,34.0564,32.5954,9.62333,61.5324,20.2482,479.324,220.796,14.0778,183.725,32.2318,35.5452,50.3929,63.3117,27.2324,66.3275,3481.37,202.342,28.0258,36.1454,12.953,71.1805,8.79013,9.33331,52.0763,42.286,23.2963,40.037,12.8393,16.8014,445.092,250.536,241.392,315.213,252.382,48.1829,60.4685,24.9725,114.335,27.6894,340.937,58.6177,246.072,11.8573,58.8362,7.60767,7.31343,109.395,78.0157,78.129,49.131,27.2544,71.3048,1083.42,153.888,235.639,171.794,113.925,68.511,53.1683,14.9467,60.5275,14.505,6.14435,12599.5,357.504,32.6471,148.151,8.35852,176.058,332.475,19.5013,145.642,22.0534,442.862,19.6601,36.8588,70.819,19.3072,66.7119,26.9324,35.8436,114.082,44.8803,241.313,187.108,41.4391,19.5709,96.7019,61.4564,28.7517,30.8056,129.939,288.153,185.202,13.7314,320.509,155.156,1361.44,1471.61,1045.13,51.5579,13.7913,99.5729,301.209,101.825,17.3453,952.24,19.0292,127.212,64.2984,793.46,223.175,22.9075,48.6768,4976.76,2079.02,13.4254,6.30453,8.77901,55.0531,131.273,92.4938,141.35,13.6906,15.6453,236.252,9.97117,109.309,150.983,38.2443,47.8886,61.0503,38.2807,639.849,234.224,Autism
59.012,27.3103,28.2427,79.1315,29.5537,47.8703,162.326,523.561,39.1402,6.93964,60.1406,44.8024,30.2413,64.0188,544.77,13.2563,11.361,32.4469,54.004,16.7664,20.1884,61.2402,20.3584,11.702,1385.86,5.32082,7.65558,10.7785,45.2616,14.8116,16.1515,43.5295,19.7582,319.186,28.4124,118.082,59.5547,536.752,16.1959,179.501,80.4532,21.3629,10.1103,20.4917,19.7369,15.2162,38.3692,16.918,391.522,12.9517,137.647,496.661,56.9343,38.6682,27.5644,455.592,294.07,20.5385,171.017,18.6406,27.9363,22.4363,89.9527,2864.05,20.238,29.0776,35.7152,8.87181,51.6094,23.7316,464.67,264.323,8.41546,357.235,27.0719,37.9658,74.4613,46.5723,31.7682,68.9216,4663.7,250.987,32.2975,31.7312,10.8229,54.7736,12.7019,9.18594,38.3023,38.4143,23.3151,25.9274,12.9838,18.9825,471.78,368.43,158.135,345.353,291.513,35.8083,51.8865,23.3112,83.5357,36.2029,349.076,118.568,361.631,9.83595,83.2585,7.73077,7.03198,181.201,106.468,58.5622,35.9173,22.8157,107.586,960.847,143.611,260.673,283.613,120.724,80.621,43.6827,9.71604,49.4195,16.4735,7.5487,10741.9,294.82,22.0577,351.953,7.2561,194.564,317.903,21.7855,161.644,19.3024,504.685,16.4007,34.6984,88.502,13.0741,42.9648,19.9359,23.6097,98.4541,68.9804,244.93,194.663,28.4767,25.9039,83.8608,53.3878,27.2334,29.0267,128.223,260.798,209.675,13.1508,343.645,178.816,1649.12,1270.87,1269.21,42.4891,18.3953,101.019,322.276,126.031,17.7978,881.055,27.5057,177.598,61.4446,1103.94,197.927,22.6098,43.4974,5151.69,2809.41,7.3087,6.90393,9.51639,48.784,111.636,89.584,104.326,11.3379,14.6133,202.771,9.28837,98.8549,140.142,45.4617,42.9738,46.4614,33.3609,594.324,288.575,Autism
54.2807,20.635,25.7861,75.5317,44.151,37.1661,138.248,417.024,40.6751,7.48848,72.0762,45.5331,48.3097,35.9989,508.24,14.0527,9.4681,24.6869,23.5321,13.0794,41.3358,69.2728,15.9708,11.5459,1051.6,5.47929,7.60983,9.72718,45.5182,17.94,15.3917,49.6296,37.2391,191.493,28.46,71.1206,52.9932,297.522,15.7613,132.283,69.1572,32.1326,6.17231,11.4599,15.2623,17.4627,27.9214,20.9667,276.479,10.5399,121.083,252.426,51.2695,75.831,12.4003,482.32,528.253,17.1776,116.844,15.345,28.9482,33.4418,98.1547,2013.95,17.8362,38.9362,41.8323,9.48579,56.3612,22.6718,369.035,164.224,10.5774,123.632,27.6997,41.228,45.6328,63.6812,34.4584,61.5662,2668.86,113.159,22.4337,36.4347,14.2385,70.4748,11.5433,9.96364,48.3097,19.0872,19.905,28.945,13.3085,18.5889,285.855,255.398,392.095,189.883,198.284,54.8687,65.574,26.2361,56.6716,23.6076,264.059,53.8836,112.267,10.2031,55.6469,9.80189,7.96787,90.7359,76.1975,97.0926,50.5865,19.3881,65.5663,632.913,160.526,195.297,142.974,86.2597,82.2335,58.5011,16.7357,64.71,16.6434,6.43178,13307.2,376.48,29.5919,78.1693,8.97402,132.517,285.372,15.5366,118.616,24.4805,415.507,18.3228,40.4928,49.402,14.3141,45.96,27.2626,24.1328,88.3148,41.1898,284.022,114.683,38.2129,16.136,34.4907,53.442,35.8642,31.044,84.3571,201.83,157.415,14.6832,245.256,114.531,874.626,1118.13,1141.39,54.9495,14.6925,121.504,200.821,103.739,15.0858,567.205,25.1288,85.6109,58.0933,531.341,186.064,24.0281,51.9815,3276.64,1980.75,11.8354,6.42145,11.4974,37.8616,108.552,114.446,88.7387,15.4151,13.4246,135.994,11.4505,100.245,148.9,31.0742,43.4216,39.8208,36.0613,426.515,190.681,Autism
34.6177,22.4489,38.1183,68.1539,54.2151,32.9149,158.692,500.568,34.886,8.17225,56.4673,47.1188,27.2355,40.3983,573.365,21.6216,9.94829,25.2467,40.8838,12.1765,36.0639,48.302,16.0947,11.9119,1529.53,4.95902,9.03646,7.00682,38.7764,12.3591,13.1292,62.9381,17.6751,197.868,24.3568,89.533,57.7827,349.628,12.3663,168.302,63.8298,21.0997,7.32828,12.0822,18.4331,22.0072,28.6365,18.4429,302.362,11.1609,144.807,363.905,42.7242,71.9983,11.1537,510.171,102.946,27.6992,173.942,15.4685,37.2542,29.9373,80.4394,2504.45,16.4078,35.7502,37.5493,10.3334,49.4684,20.8408,474.638,190.721,16.3425,229.966,28.5265,50.7581,43.5342,63.2553,31.7058,64.5492,3948.01,199.748,26.9227,31.1643,13.3025,58.1321,9.58291,9.71388,58.9733,23.5674,20.1909,25.4979,13.5863,18.9812,316.622,371.585,194.024,341.643,270.192,51.5765,57.088,28.6885,93.0831,31.8841,312.844,118.555,349.041,12.516,53.5923,12.6044,8.13693,108.612,84.8013,68.4113,81.9144,24.7092,79.4092,1170.7,125.723,222.645,203.852,99.1171,80.532,42.4429,15.6665,60.9,16.5377,7.2679,9971.47,411.672,28.2216,148.202,8.85561,257.096,256.693,28.0205,186.395,20.9489,571.486,14.4664,33.3727,94.6384,16.1689,52.1737,19.8972,29.4625,79.0077,73.697,178.918,140.886,26.2943,21.306,88.6288,62.4212,27.1276,32.4278,149.482,264.153,193.27,14.3468,285.944,129.309,1092.77,1127.39,1179.84,47.1214,21.3742,75.5898,280.129,91.2639,15.3658,719.468,18.4252,154.107,49.5413,656.53,175.862,26.0139,35.1549,4097.02,1800.98,11.1813,5.96215,10.2927,44.9699,105.054,81.852,97.8384,11.0314,12.797,199.874,10.7691,70.0298,174.855,34.4289,51.1776,42.6278,36.6499,739.876,236.617,Autism
47.4804,23.2069,27.0788,58.1412,36.87,43.7536,130.191,492.073,47.2608,5.86649,48.6055,40.8163,33.6142,54.9486,535.178,14.0429,12.7857,29.7545,66.1862,11.2191,30.4204,58.6119,16.0257,7.6277,1435.08,4.87533,6.564,10.6356,31.0888,15.0263,12.1944,55.7732,16.7646,290.873,22.2941,103.196,67.3207,442.188,18.109,183.441,58.2544,20.3326,8.62642,13.4349,14.741,16.3778,29.6413,22.8661,359.524,10.2132,154.418,436.582,49.1001,74.3842,13.7164,598.462,311.667,17.4041,181.32,16.5593,26.2293,22.3474,72.3344,2463.92,19.6192,28.6662,34.3643,7.4125,55.5638,18.6267,424.838,229.596,10.15,284.6,28.4935,33.5788,63.9394,47.8705,34.5051,51.5253,2976.52,176.992,27.2012,22.7274,14.7387,54.2521,13.4648,8.06666,50.6718,28.1094,21.4042,28.9823,12.7477,19.22,420.812,307.389,312.597,231.101,219.458,40.3767,49.1275,22.8139,36.7808,26.9565,336.15,75.3648,212.497,10.2651,58.0611,8.86369,7.63988,182.253,104.384,62.5986,44.146,15.1729,140.738,661.922,126.452,237.654,202.646,94.93,149.457,46.2372,12.712,58.814,16.2021,6.71662,12127.4,361.389,20.4137,203.034,7.36146,172.803,331.018,22.1636,137.249,17.698,345.766,14.8994,35.6969,108.158,11.8762,49.1606,18.8683,25.4567,90.4268,70.8034,205.402,130.535,36.6466,36.8665,63.2852,52.029,27.5908,26.3656,168.185,359.904,208.417,14.0424,326.637,173.717,1618.07,1381.33,1090.06,56.0533,11.9163,106.967,273.553,121.247,16.5944,879.283,25.0261,115.453,54.0984,799.082,260.514,23.2239,39.0201,4150.53,1806.35,12.4794,5.89899,10.8582,48.4617,101.123,73.8016,110.557,12.6151,12.0806,179.497,9.81631,83.8047,126.243,39.923,34.6856,42.2439,33.6542,532.833,335.582,Autism
53.101,30.5489,22.5409,60.9382,36.9324,36.4388,154.356,479.989,51.6279,6.16278,55.916,32.9632,30.984,66.9587,651.075,14.4886,11.1098,35.864,52.0742,11.2024,33.4259,58.014,17.5268,8.27278,1374,5.03468,7.20286,10.4288,42.0664,13.3133,13.2804,49.8152,18.9894,190.888,21.3851,125.024,76.8336,365.186,15.5957,171.966,57.6763,18.5937,9.10899,12.6538,12.8791,15.4573,29.3318,23.1738,352.067,12.7189,118.714,471.152,42.0251,57.3807,16.5919,603.419,298.44,15.1877,186.681,18.2413,28.3172,24.5622,89.732,2222.66,15.3669,27.4004,29.5322,10.409,46.4663,20.2347,413.667,244.553,10.1049,311.274,21.3832,39.8931,50.8958,42.8347,26.4781,60.4086,3780.39,267.316,28.5755,32.3633,16.215,47.5807,8.98972,10.1575,57.2315,30.3,21.0348,20.7189,11.4051,20.355,357.028,265.617,233.144,274.344,269.057,35.7684,46.9829,17.6584,111.521,23.7446,317.368,65.506,162.4,11.4981,75.8065,11.2223,8.41737,154.676,89.1323,83.95,44.9678,29.3309,96.7691,843.872,138.626,287.597,173.246,109.124,54.54,48.3028,13.983,48.8321,16.6676,6.37527,11746,321.662,23.9268,192.903,8.3699,217.688,398.309,18.5757,182.917,20.1952,503.475,15.7234,29.7809,92.0669,12.4402,41.4066,25.4382,21.3922,88.4947,79.8857,215.015,154.798,28.3779,26.6333,123.6,42.0938,29.2356,27.6226,135.176,313.665,234.123,14.0049,381.882,148.394,1192.8,1460.64,1377.9,31.0345,11.7981,90.2099,301.788,123.685,15.5101,1041.13,22.3904,157.925,55.3535,773.695,137.771,23.893,51.3467,3681.61,2026.55,10.8964,5.56066,9.10508,46.6674,96.4162,68.2849,106.372,14.44,15.934,217.487,9.38423,94.9074,146.743,40.0365,38.3443,39.7531,28.1601,912.633,238.683,Autism
63.9341,30.8526,32.6831,76.1612,34.723,40.1154,214.593,439.41,39.7879,6.88776,62.9393,38.8451,34.8069,48.9168,621.27,13.1395,9.85498,23.9239,53.8096,9.74414,30.3863,57.8806,12.41,7.13469,1934.05,5.18883,8.01018,13.1971,38.3399,15.4901,14.5698,41.7198,24.0311,255.405,31.0579,117.472,54.2178,505.669,19.0114,299.525,72.0362,24.874,9.88709,13.7615,15.9787,11.5543,36.8823,29.8522,468.493,14.8414,152.959,604.463,63.0066,42.7306,10.428,535.398,79.094,15.5716,157.717,17.0556,24.8483,14.3232,83.4726,2917.89,17.4184,25.5975,38.053,9.704,71.7697,20.0283,658.563,275.682,12.5307,555.307,32.6597,41.251,78.0836,58.1179,34.3176,64.0982,3967.38,216.815,22.0455,41.0269,15.4823,54.4478,9.22453,10.2154,59.5852,21.4244,24.0337,33.554,10.7391,24.1718,567.219,315.717,453.306,278.523,202.942,46.9299,40.4594,31.7265,104.572,26.9474,327.759,145.756,334.599,11.5724,79.8206,8.35025,7.37407,141.63,57.4449,63.192,43.0766,27.8331,96.2952,822.736,124.201,274.375,248.686,126.206,95.5038,46.0508,14.3384,70.4151,14.5294,6.84335,12585,314.799,20.7548,485.37,8.58157,178.762,561.644,26.7121,170.462,17.1156,668.344,18.0301,39.3385,65.6489,17.9789,52.5456,25.8862,29.0442,88.163,74.7263,512.495,175.614,24.9239,27.8699,114.671,53.6778,27.7846,31.9676,160.793,309.709,179.938,13.0707,331.826,162.869,1526.1,1582.97,1306.68,43.8313,16.5191,93.479,220.359,83.9988,22.571,823.96,24.5876,120.338,61.6809,2303.43,241.789,30.8332,48.5956,4452.1,2126.61,10.5729,6.34462,8.95863,50.0104,105.25,75.4959,172.144,18.0611,16.8651,199.939,10.2811,93.5221,86.8586,43.901,45.5858,42.1984,28.408,564.45,307.432,Autism
